,Unnamed: 0,landingid,lat,lon,ts,distance,elevation,speed,deceleration,deltadistance,delta_time,geometry,Runway,Area,deceleration_constraint,distance_cum,delta_time_cum,distance_constraint,speed_constraint,detection
0,31592,000de98b-62bf-47e7-b19a-b63a9920dba8,45.310227,-75.653946,2021-09-13 19:52:34.955606+00,-96.3169,91.44,46.81,4.5515,222.7023,2.494107723,POINT (45.310227 -75.653946),32,approach_area,True,222.7023,2.494107723,True,True,True
1,31602,000de98b-62bf-47e7-b19a-b63a9920dba8,45.311437,-75.656211,2021-09-13 19:52:36.95582+00,126.4716,91.44,46.81,4.5515,222.7023,2.494107723,POINT (45.311437 -75.656211),32,touch_down_area,True,445.4046,4.988215446,True,True,True
2,31598,000de98b-62bf-47e7-b19a-b63a9920dba8,45.311667,-75.656678,2021-09-13 19:52:37.955907+00,171.112,91.44,46.29,4.5515,44.6438,1.017027855,POINT (45.311667 -75.656678),32,touch_down_area,True,490.0484,6.005243301,True,True,True
3,31596,000de98b-62bf-47e7-b19a-b63a9920dba8,45.311875,-75.657082,2021-09-13 19:52:38.955985+00,210.3139,91.44,45.27,0.0942,39.2036,0.910547495,POINT (45.311875 -75.657082),32,touch_down_area,True,529.2520000000001,6.915790796,True,True,True
4,31612,000de98b-62bf-47e7-b19a-b63a9920dba8,45.311994,-75.65735,2021-09-13 19:52:39.95603+00,235.0956,91.44,45.27,-0.8096,24.822,0.52557826,POINT (45.311994 -75.65734999999999),32,touch_down_area,True,554.0740000000001,7.441369056,False,True,False
5,31610,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31209,-75.657555,2021-09-13 19:52:39.956066+00,254.3747,60.96,45.27,0.364,19.287,0.421827793,POINT (45.31209 -75.657555),32,touch_down_area,True,573.361,7.8631968489999995,False,True,False
6,31593,000de98b-62bf-47e7-b19a-b63a9920dba8,45.312224,-75.657824,2021-09-13 19:52:40.956111+00,280.1868,60.96,45.27,-0.7111,25.8121,0.522847891,POINT (45.312224 -75.65782400000001),32,touch_down_area,True,599.1731,8.386044739999999,False,True,False
7,31591,000de98b-62bf-47e7-b19a-b63a9920dba8,45.312368,-75.657952,2021-09-13 19:52:40.95615+00,297.6905,60.96,44.24,1.6862,18.8842,0.45049572,POINT (45.312368 -75.65795199999999),32,touch_down_area,True,618.0573,8.83654046,False,True,False
8,31594,000de98b-62bf-47e7-b19a-b63a9920dba8,45.312502,-75.658285,2021-09-13 19:52:41.956198+00,327.5453,60.96,44.24,-2.0021,30.05,0.566532612,POINT (45.312502 -75.65828500000001),32,touch_down_area,True,648.1073,9.403073072,False,True,False
9,31595,000de98b-62bf-47e7-b19a-b63a9920dba8,45.312646,-75.658554,2021-09-13 19:52:41.956248+00,354.0077,60.96,43.72,1.3813,26.4684,0.58700943,POINT (45.312646 -75.658554),32,touch_down_area,True,674.5757,9.990082502,False,True,False
10,31597,000de98b-62bf-47e7-b19a-b63a9920dba8,45.312832,-75.658893,2021-09-13 19:52:42.956324+00,387.654,60.96,43.21,0.7888,33.6623,0.879149437,POINT (45.312832 -75.65889300000001),32,touch_down_area,True,708.238,10.869231939,False,True,False
11,31599,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313066,-75.659296,2021-09-13 19:52:43.956408+00,428.5055,91.44,43.21,-0.3721,40.9118,0.977438927,POINT (45.313066 -75.659296),32,touch_down_area,True,749.1498,11.846670866,False,True,False
12,31600,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313251,-75.659757,2021-09-13 19:52:44.956493+00,469.8064,60.96,42.18,0.0259,41.5725,0.999281406,POINT (45.313251 -75.659757),32,landing_phase_area,True,790.7223,12.845952272,False,False,False
13,31601,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313523,-75.660224,2021-09-13 19:52:45.956588+00,517.1868,91.44,41.66,-0.1122,47.468,1.108492613,POINT (45.313523 -75.660224),32,landing_phase_area,True,838.1903,13.954444885,False,False,False
14,31609,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313718,-75.66057,2021-09-13 19:52:46.956667+00,551.8703,60.96,40.12,0.5754,34.7119,0.922833443,POINT (45.313718 -75.66057000000001),32,landing_phase_area,False,872.9022,14.877278328,False,False,False
15,31605,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313843,-75.660742,2021-09-13 19:52:46.956709+00,570.9704,60.96,39.09,-0.391,19.3553,0.490084171,POINT (45.313843 -75.660742),32,landing_phase_area,True,892.2575,15.367362499,False,False,False
16,31604,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313949,-75.660966,2021-09-13 19:52:47.956747+00,592.0873,60.96,38.06,-1.7971,21.142,0.446400642,POINT (45.313949 -75.660966),32,landing_phase_area,True,913.3995,15.813763140999999,False,False,False
17,31606,000de98b-62bf-47e7-b19a-b63a9920dba8,45.313997,-75.661101,2021-09-13 19:52:47.956786+00,603.7661,60.96,37.55,4.7698,11.8499,0.451860905,POINT (45.313997 -75.661101),32,landing_phase_area,True,925.2494,16.265624046,False,False,False
18,31603,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314131,-75.66137,2021-09-13 19:52:48.956834+00,629.5725,60.96,37.03,-3.624,25.8115,0.55970645,POINT (45.314131 -75.66137000000001),32,landing_phase_area,True,951.0609000000001,16.825330496,False,False,False
19,31611,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314182,-75.661504,2021-09-13 19:52:48.95687+00,641.3928,60.96,37.03,4.2833,11.9344,0.417732,POINT (45.314182 -75.66150399999999),32,landing_phase_area,True,962.9953,17.243062496,False,False,False
20,31607,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31432,-75.661702,2021-09-13 19:52:49.956917+00,662.9797,60.96,35.49,-1.9629,21.816,0.555612326,POINT (45.31432 -75.66170200000001),32,landing_phase_area,True,984.8113,17.798674822,False,False,False
21,31608,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314394,-75.661856,2021-09-13 19:52:49.956967+00,677.574,60.96,34.98,2.4579,14.6049,0.574724197,POINT (45.314394 -75.661856),32,landing_phase_area,True,999.4162,18.373399019,False,True,False
22,31617,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314528,-75.662118,2021-09-13 19:52:50.957011+00,702.9383,91.44,33.95,-4.5791,25.3653,0.520117044,POINT (45.314528 -75.66211800000001),32,landing_phase_area,True,1024.7815,18.893516063,True,True,True
23,31615,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314602,-75.66224,2021-09-13 19:52:51.957057+00,715.5149,91.44,33.43,4.8031,12.6111,0.533769131,POINT (45.314602 -75.66224),32,landing_phase_area,True,1037.3926,19.427285194,True,True,True
24,31614,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314646,-75.662374,2021-09-13 19:52:51.957093+00,726.8702,91.44,32.4,-0.9774,11.5854,0.419097185,POINT (45.314646 -75.662374),32,landing_phase_area,True,1048.978,19.846382379,True,True,True
25,31616,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314784,-75.662573,2021-09-13 19:52:52.957144+00,748.5247,91.44,31.89,-1.5776,21.8717,0.593835592,POINT (45.314784 -75.66257299999999),32,landing_phase_area,True,1070.8497,20.440217971,True,True,True
26,31613,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314851,-75.662771,2021-09-13 19:52:52.957189+00,765.4329,91.44,31.38,0.8344,17.2129,0.52967453,POINT (45.314851 -75.66277100000001),32,landing_phase_area,True,1088.0626,20.969892501,True,True,True
27,31618,000de98b-62bf-47e7-b19a-b63a9920dba8,45.314941,-75.66297,2021-09-13 19:52:53.957239+00,783.9246,60.96,29.83,0.1245,18.5282,0.582913399,POINT (45.314941 -75.66297),32,landing_phase_area,True,1106.5908,21.5528059,True,True,True
28,31619,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315034,-75.663104,2021-09-13 19:52:53.957285+00,798.506,60.96,29.83,0.8438,14.7335,0.53922987,POINT (45.315034 -75.663104),32,landing_phase_area,True,1121.3243,22.09203577,True,True,True
29,31620,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315114,-75.663315,2021-09-13 19:52:54.957335+00,817.0984,60.96,29.32,-0.81,18.776,0.58700943,POINT (45.315114 -75.663315),32,landing_phase_area,True,1140.1003,22.6790452,True,True,True
30,31626,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315171,-75.66343,2021-09-13 19:52:54.957378+00,828.1127,60.96,27.77,2.0214,11.0162,0.49827528,POINT (45.315171 -75.66343000000001),32,landing_phase_area,True,1151.1165,23.17732048,True,True,True
31,31632,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315261,-75.663629,2021-09-13 19:52:55.957422+00,846.6068,60.96,26.75,-2.7005,18.528,0.517387629,POINT (45.315261 -75.663629),32,landing_phase_area,True,1169.6445,23.694708109,True,True,True
32,31639,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315309,-75.663686,2021-09-13 19:52:55.957457+00,853.3602,60.96,26.23,4.6934,6.957,0.402715683,POINT (45.315309 -75.663686),32,landing_phase_area,True,1176.6015,24.097423792,True,True,True
33,31644,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315392,-75.663846,2021-09-13 19:52:56.957506+00,868.9266,91.44,25.72,-1.7097,15.5665,0.57745409,POINT (45.315392 -75.66384600000001),32,landing_phase_area,True,1192.1680000000001,24.674877882,True,True,True
34,31649,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315446,-75.663949,2021-09-13 19:52:56.957541+00,878.9849,91.44,24.69,0.5967,10.0586,0.409541845,POINT (45.315446 -75.663949),32,landing_phase_area,True,1202.2266,25.084419727,True,True,True
35,31621,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315491,-75.664083,2021-09-13 19:52:57.957584+00,890.4158,60.96,24.69,0.2236,11.6325,0.49554491,POINT (45.315491 -75.66408300000001),32,landing_phase_area,True,1213.8591,25.579964637,True,True,True
36,31627,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315581,-75.664218,2021-09-13 19:52:57.957633+00,904.8579,91.44,23.66,-0.3181,14.5585,0.576089144,POINT (45.315581 -75.66421800000001),32,landing_phase_area,True,1228.4176,26.156053781,True,True,True
37,31673,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315629,-75.664346,2021-09-13 19:52:58.95768+00,916.1057,91.44,23.14,0.8102,11.3623,0.541959286,POINT (45.315629 -75.66434599999999),32,landing_phase_area,True,1239.7799,26.698013067,True,True,True
38,31655,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315674,-75.664474,2021-09-13 19:52:58.957716+00,927.1605,91.44,23.14,-1.4328,11.2098,0.417732477,POINT (45.315674 -75.664474),32,landing_phase_area,True,1250.9897,27.115745544,True,True,True
39,31661,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315766,-75.664544,2021-09-13 19:52:59.957753+00,937.6178,91.44,22.63,0.0067,11.6005,0.432749033,POINT (45.315766 -75.66454400000001),32,landing_phase_area,True,1262.5902,27.548494577,True,True,True
40,31633,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315811,-75.664653,2021-09-13 19:52:59.957796+00,947.4643,91.44,21.6,1.4345,9.899,0.501005411,POINT (45.315811 -75.664653),32,landing_phase_area,True,1272.4892,28.049499988,True,True,True
41,31667,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315856,-75.664736,2021-09-13 19:53:00.957836+00,955.6669,91.44,21.09,0.4965,8.2048,0.469608068,POINT (45.315856 -75.664736),32,landing_phase_area,True,1280.694,28.519108056,True,True,True
42,31645,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315904,-75.664864,2021-09-13 19:53:00.957887+00,966.9134,91.44,20.57,-0.2691,11.3622,0.596565723,POINT (45.315904 -75.66486399999999),32,landing_phase_area,True,1292.0562,29.115673778999998,True,True,True
43,31650,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315997,-75.664986,2021-09-13 19:53:01.95793+00,980.7327,91.44,20.06,-1.8844,14.0783,0.498275757,POINT (45.315997 -75.664986),32,landing_phase_area,True,1306.1345000000001,29.613949536,True,True,True
44,31628,000de98b-62bf-47e7-b19a-b63a9920dba8,45.315997,-75.665056,2021-09-13 19:53:01.957966+00,985.1608,91.44,19.03,3.6857,5.4869,0.421827316,POINT (45.315997 -75.66505600000001),32,landing_phase_area,True,1311.6214,30.035776852,True,True,True
45,31622,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316086,-75.665133,2021-09-13 19:53:02.958009+00,995.8729,91.44,19.03,-1.9685,11.5841,0.507831812,POINT (45.316086 -75.665133),32,landing_phase_area,True,1323.2055,30.543608664,True,True,True
46,31656,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31617,-75.665306,2021-09-13 19:53:03.958081+00,1012.326,91.44,18.0,0.3956,16.4612,0.842290401,POINT (45.31617 -75.665306),32,landing_phase_area,True,1339.6667,31.385899065,True,True,True
47,31640,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316221,-75.665376,2021-09-13 19:53:03.958123+00,1020.1037,91.44,17.49,0.6721,7.8872,0.481894255,POINT (45.316221 -75.66537599999999),32,landing_phase_area,True,1347.5539,31.86779332,True,True,True
48,31634,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316266,-75.665472,2021-09-13 19:53:04.958169+00,1029.1272,91.44,16.97,-0.0897,9.0342,0.536499262,POINT (45.316266 -75.66547199999999),32,landing_phase_area,True,1356.5881,32.404292582,True,True,True
49,31662,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31631,-75.665542,2021-09-13 19:53:04.958205+00,1036.4442,91.44,16.46,-0.0991,7.3485,0.425923347,POINT (45.31631 -75.665542),32,landing_phase_area,True,1363.9366,32.830215929,True,True,True
50,31646,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316346,-75.665587,2021-09-13 19:53:04.958243+00,1041.6574,91.44,16.46,1.1881,5.3327,0.439574957,POINT (45.316346 -75.665587),32,landing_phase_area,True,1369.2693,33.269790886,True,True,True
51,31668,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316384,-75.665664,2021-09-13 19:53:05.958285+00,1049.0203,91.44,15.94,-0.6133,7.3654,0.488719225,POINT (45.316384 -75.66566400000001),32,landing_phase_area,True,1376.6347,33.758510111,True,True,True
52,31674,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316429,-75.665747,2021-09-13 19:53:05.958334+00,1057.2237,91.44,14.91,0.1578,8.2048,0.578818798,POINT (45.316429 -75.665747),32,landing_phase_area,True,1384.8395,34.337328909,True,True,True
53,31651,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316474,-75.66585,2021-09-13 19:53:06.958381+00,1066.6881,91.44,14.4,-0.6101,9.496,0.544690132,POINT (45.316474 -75.66585000000001),32,landing_phase_area,True,1394.3355,34.882019041,True,True,True
54,31629,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316509,-75.665894,2021-09-13 19:53:06.95842+00,1071.7725,91.44,14.4,1.3385,5.1975,0.451860666,POINT (45.316509 -75.66589399999999),32,landing_phase_area,True,1399.533,35.333879707,True,True,True
55,31623,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316544,-75.665978,2021-09-13 19:53:07.958463+00,1079.3786,91.44,13.88,-0.7341,7.6466,0.505101442,POINT (45.316544 -75.665978),32,landing_phase_area,True,1407.1796,35.838981149,True,True,True
56,31657,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316589,-75.666061,2021-09-13 19:53:08.958514+00,1087.5819,91.44,13.37,0.2171,8.2048,0.591112375,POINT (45.316589 -75.666061),32,landing_phase_area,True,1415.3844,36.430093524,True,True,True
57,31663,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316624,-75.666106,2021-09-13 19:53:08.958554+00,1092.7299,91.44,12.86,0.6173,5.2499,0.477791071,POINT (45.316624 -75.666106),32,landing_phase_area,True,1420.6343,36.907884595,True,True,True
58,31641,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316646,-75.666176,2021-09-13 19:53:09.958601+00,1098.5949,91.44,12.34,-0.0074,6.0065,0.544690371,POINT (45.316646 -75.66617599999999),32,landing_phase_area,True,1426.6408,37.452574966,True,True,True
59,31635,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316685,-75.666246,2021-09-13 19:53:09.958651+00,1105.5825,91.44,11.83,-0.1743,6.9912,0.581549168,POINT (45.316685 -75.666246),32,landing_phase_area,True,1433.632,38.034124134,True,True,True
60,31669,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316717,-75.666304,2021-09-13 19:53:10.958692+00,1111.3515,91.44,11.31,-0.0197,5.7713,0.476433277,POINT (45.316717 -75.666304),32,landing_phase_area,True,1439.4033,38.510557411,True,True,True
61,31647,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316752,-75.666362,2021-09-13 19:53:10.958735+00,1117.3187,91.44,11.31,0.0792,5.9822,0.510561705,POINT (45.316752 -75.66636200000001),32,landing_phase_area,True,1445.3855,39.021119116,True,True,True
62,31664,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316771,-75.666419,2021-09-13 19:53:11.95878+00,1122.1665,91.44,10.8,0.4192,4.9413,0.514657259,POINT (45.316771 -75.666419),32,landing_phase_area,True,1450.3268,39.535776375,True,True,True
63,31642,000de98b-62bf-47e7-b19a-b63a9920dba8,45.3168,-75.666483,2021-09-13 19:53:11.958823+00,1128.116,91.44,10.28,-0.4295,5.962,0.507831573,POINT (45.3168 -75.666483),32,landing_phase_area,True,1456.2888,40.043607948,True,True,True
64,31675,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316829,-75.666522,2021-09-13 19:53:12.958862+00,1132.4888,91.44,10.28,0.4472,4.4413,0.455956221,POINT (45.316829 -75.666522),32,landing_phase_area,True,1460.7301,40.499564169,True,True,True
65,31658,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316858,-75.666579,2021-09-13 19:53:12.958904+00,1137.9967,91.44,9.77,-0.3267,5.5082,0.487354517,POINT (45.316858 -75.666579),32,landing_phase_area,True,1466.2383,40.986918686,True,True,True
66,31652,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31688,-75.666611,2021-09-13 19:53:13.958944+00,1141.4665,91.44,9.25,0.8348,3.5022,0.469607592,POINT (45.31688 -75.666611),32,landing_phase_area,True,1469.7405,41.456526278,True,True,True
67,31624,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316906,-75.666662,2021-09-13 19:53:13.958992+00,1146.3981,91.44,8.74,-0.2512,4.9318,0.558341742,POINT (45.316906 -75.666662),32,landing_phase_area,True,1474.6723,42.01486802,True,True,True
68,31636,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316931,-75.666694,2021-09-13 19:53:14.95904+00,1150.0662,91.44,8.74,0.3971,3.7423,0.563802242,POINT (45.316931 -75.66669400000001),32,landing_phase_area,True,1478.4146,42.578670262,True,True,True
69,31630,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316963,-75.666733,2021-09-13 19:53:14.959078+00,1154.6388,91.44,7.97,-0.9453,4.6887,0.438209534,POINT (45.316963 -75.66673299999999),32,landing_phase_area,True,1483.1033,43.016879796,True,True,True
70,31670,000de98b-62bf-47e7-b19a-b63a9920dba8,45.316989,-75.666765,2021-09-13 19:53:15.959118+00,1158.3743,91.44,7.45,0.5649,3.8255,0.473703146,POINT (45.316989 -75.666765),32,landing_phase_area,True,1486.9288,43.490582941999996,True,True,True
71,31665,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317008,-75.666778,2021-09-13 19:53:15.959166+00,1160.4513,91.44,7.2,0.7087,2.3439,0.563802242,POINT (45.317008 -75.66677799999999),32,landing_phase_area,True,1489.2727,44.054385184,True,True,True
72,31643,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317043,-75.66681,2021-09-13 19:53:16.959213+00,1164.7859,91.44,6.94,-0.8121,4.6272,0.544690132,POINT (45.317043 -75.66681),32,landing_phase_area,True,1493.8999000000001,44.599075316,True,True,True
73,31676,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317066,-75.666829,2021-09-13 19:53:16.959253+00,1167.5082,91.44,6.68,0.4719,2.9575,0.466877222,POINT (45.317066 -75.66682900000001),32,landing_phase_area,True,1496.8574,45.065952538,True,True,True
74,31671,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317088,-75.666848,2021-09-13 19:53:17.959298+00,1170.1651,91.44,6.43,0.1607,2.8621,0.518752813,POINT (45.317088 -75.666848),32,landing_phase_area,True,1499.7195,45.584705351,True,True,True
75,31659,000de98b-62bf-47e7-b19a-b63a9920dba8,45.31711,-75.666861,2021-09-13 19:53:17.959338+00,1172.4468,91.44,6.43,-0.0121,2.648,0.475068331,POINT (45.31711 -75.666861),32,landing_phase_area,True,1502.3675,46.059773682,True,True,True
76,31637,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317149,-75.666861,2021-09-13 19:53:18.959383+00,1175.0538,91.44,6.17,-0.5291,4.3327,0.522847891,POINT (45.317149 -75.666861),32,landing_phase_area,True,1506.7002,46.582621573,True,True,True
77,31653,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317174,-75.66688,2021-09-13 19:53:18.959428+00,1177.9171,91.44,6.17,0.4387,3.1515,0.521482706,POINT (45.317174 -75.66688000000001),32,landing_phase_area,True,1509.8517,47.104104279,True,True,True
78,31648,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317197,-75.66688,2021-09-13 19:53:19.959465+00,1179.4615,91.44,5.91,0.0369,2.5552,0.434114218,POINT (45.317197 -75.66688000000001),32,landing_phase_area,True,1512.4069,47.538218497,True,True,True
79,31625,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317229,-75.66688,2021-09-13 19:53:19.959514+00,1181.6162,91.44,5.91,-0.0478,3.5551,0.577453613,POINT (45.317229 -75.66688000000001),32,landing_phase_area,True,1515.962,48.11567211,True,True,True
80,31666,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317254,-75.66688,2021-09-13 19:53:20.959553+00,1183.3043,91.44,5.65,0.0063,2.7775,0.453226089,POINT (45.317254 -75.66688000000001),32,landing_phase_area,True,1518.7395,48.568898199,True,True,True
81,31672,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317277,-75.66688,2021-09-13 19:53:20.959594+00,1184.8609,91.44,5.65,0.1666,2.5552,0.477798462,POINT (45.317277 -75.66688000000001),32,landing_phase_area,True,1521.2947,49.046696661,True,True,True
82,31660,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317299,-75.66688,2021-09-13 19:53:21.959636+00,1186.3532,91.44,5.4,0.064,2.4442,0.484624147,POINT (45.317299 -75.66688000000001),32,landing_phase_area,True,1523.7389,49.531320808,True,True,True
83,31638,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317322,-75.666861,2021-09-13 19:53:21.959683+00,1186.7396,91.44,5.4,-0.0616,2.9576,0.550150633,POINT (45.317322 -75.666861),32,exit_area_1,True,1526.6965,50.081471441,True,True,True
84,31654,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317347,-75.666861,2021-09-13 19:53:22.959727+00,-1188.4445,91.44,5.4,-0.007,2.7774,0.513292074,POINT (45.317347 -75.666861),32,exit_area_1,True,1529.4739,50.594763515,True,True,True
85,31631,000de98b-62bf-47e7-b19a-b63a9920dba8,45.317373,-75.666861,2021-09-13 19:53:22.959766+00,-1190.2219,91.44,5.14,-0.1831,2.8886,0.462782145,POINT (45.317373 -75.666861),32,exit_area_1,True,1532.3625,51.05754566,True,True,True
86,344924,001451ef-cdfb-445f-a234-deea69d7aca0,45.313203,-75.671418,2021-07-28 14:59:12.397123+00,-9.9772,76.2,55.04,5.173,26.2681,0.341933966,POINT (45.313203 -75.671418),7,approach_area,True,26.2681,0.341933966,True,True,True
87,344867,001451ef-cdfb-445f-a234-deea69d7aca0,45.313344,-75.671149,2021-07-28 14:59:12.397126+00,16.6783,76.2,55.04,5.173,26.2681,0.341933966,POINT (45.313344 -75.671149),7,touch_down_area,True,52.5362,0.683867932,True,True,True
88,344485,001451ef-cdfb-445f-a234-deea69d7aca0,45.313475,-75.67088,2021-07-28 14:59:13.39713+00,42.2519,76.2,55.04,5.173,25.621,0.495904446,POINT (45.313475 -75.67088),7,touch_down_area,True,78.1572,1.179772378,True,True,True
89,344454,001451ef-cdfb-445f-a234-deea69d7aca0,45.313613,-75.670554,2021-07-28 14:59:13.397134+00,72.0467,76.2,55.04,-1.3047,29.8005,0.511905432,POINT (45.313613 -75.670554),7,touch_down_area,True,107.9577,1.69167781,True,True,True
90,344316,001451ef-cdfb-445f-a234-deea69d7aca0,45.313706,-75.670298,2021-07-28 14:59:14.397138+00,94.5625,76.2,55.04,1.6476,22.5707,0.441915035,POINT (45.313706 -75.670298),7,touch_down_area,True,130.5284,2.133592845,True,True,True
91,344417,001451ef-cdfb-445f-a234-deea69d7aca0,45.313808,-75.67008,2021-07-28 14:59:14.397142+00,115.0463,68.58,54.01,1.6148,20.5042,0.469918251,POINT (45.313808 -75.67008),7,touch_down_area,True,151.0326,2.603511096,True,True,True
92,344383,001451ef-cdfb-445f-a234-deea69d7aca0,45.313981,-75.669709,2021-07-28 14:59:15.397147+00,149.8847,68.58,54.01,-3.9536,34.8586,0.539891481,POINT (45.313981 -75.669709),7,touch_down_area,True,185.8912,3.143402577,True,True,True
93,344954,001451ef-cdfb-445f-a234-deea69d7aca0,45.314163,-75.669382,2021-07-28 14:59:15.397152+00,182.3587,68.58,54.01,1.4827,32.6473,0.581897736,POINT (45.314163 -75.669382),7,touch_down_area,True,218.5385,3.725300313,True,True,True
94,344349,001451ef-cdfb-445f-a234-deea69d7aca0,45.314256,-75.66905,2021-07-28 14:59:16.397157+00,209.8911,68.58,53.5,1.4702,28.0002,0.587882042,POINT (45.314256 -75.66905),7,touch_down_area,True,246.5387,4.313182355,True,True,True
95,344894,001451ef-cdfb-445f-a234-deea69d7aca0,45.314416,-75.668742,2021-07-28 14:59:16.397161+00,239.7743,68.58,53.5,-1.5823,29.9807,0.535898685,POINT (45.314416 -75.66874199999999),7,touch_down_area,True,276.5194,4.84908104,True,True,True
96,344868,001451ef-cdfb-445f-a234-deea69d7aca0,45.314554,-75.668474,2021-07-28 14:59:17.397166+00,265.7216,60.96,52.47,1.3816,26.0069,0.533899784,POINT (45.314554 -75.668474),7,touch_down_area,True,302.5263,5.3829808240000006,True,True,True
97,344869,001451ef-cdfb-445f-a234-deea69d7aca0,45.314646,-75.668205,2021-07-28 14:59:17.397169+00,289.0122,60.96,52.47,-1.4411,23.4323,0.427919388,POINT (45.314646 -75.668205),7,touch_down_area,True,325.9586,5.810900212,True,True,True
98,344925,001451ef-cdfb-445f-a234-deea69d7aca0,45.314803,-75.667936,2021-07-28 14:59:18.397174+00,316.1521,60.96,51.44,-0.1335,27.365,0.493906975,POINT (45.314803 -75.667936),7,touch_down_area,True,353.3236,6.304807187000001,True,True,True
99,344870,001451ef-cdfb-445f-a234-deea69d7aca0,45.315018,-75.667398,2021-07-28 14:59:19.397181+00,364.5587,60.96,50.92,0.2519,48.4658,0.911828279,POINT (45.315018 -75.66739800000001),7,touch_down_area,True,401.7894,7.2166354660000005,False,True,False
100,344955,001451ef-cdfb-445f-a234-deea69d7aca0,45.315114,-75.6672,2021-07-28 14:59:19.397185+00,383.3754,60.96,50.92,2.838,18.8315,0.469917297,POINT (45.315114 -75.66719999999999),7,touch_down_area,True,420.6209,7.686552763,False,True,False
101,344895,001451ef-cdfb-445f-a234-deea69d7aca0,45.315251,-75.666861,2021-07-28 14:59:20.39719+00,413.9717,60.96,50.92,-2.4444,30.6228,0.569886684,POINT (45.315251 -75.666861),7,touch_down_area,True,451.2437,8.256439447,False,True,False
